"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_trituracion_IFN2","wsw_IFN2","wb2_t_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2","TREE_ID_IFN3","TREE_ID_IFN2","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_trituracion_IFN3","wsw_IFN3","wb2_t_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"279","19_2185_2","IFN2","19_2185",153.12,15.59,7.12,190.89,0,48.98,45.65,0.53,2.49,3.35,4.31,65.23,42.01,23.22,0,0,0,56.68,31.16,2.13,7.55,9.82,50.66,"Nodo 3 - Pies inventariados",6.59,3.12,9,"19_2185_11","IFN3","19_2185",11,11,2,31.83,13.53,7.33,143.78,0,42.51,54.2,0.63,2.23,2.71,4.28,51.11,32.6,18.5,0,0,0,44.07,23.52,1.36,5.44,6.6,36.92,"Nodo 1 - Pies mayores",4.53,3.33
"280","19_2185_3","IFN2","19_2185",153.12,15.58,7.09,190.69,2.92,48.95,45.52,0.52,2.48,3.39,4.34,64.95,41.82,23.13,0,0,0,56.32,31.06,2.12,7.54,9.81,50.53,"Nodo 3 - Pies inventariados",6.58,3.09,9,"19_2185_20","IFN3","19_2185",20,20,3,31.83,13.33,6.78,139.53,0.46,41.87,50.85,0.63,2.2,2.49,3.92,45.97,29.24,16.73,0,0,0,40.42,21.71,1.3,5.25,6.33,34.58,"Nodo 1 - Pies mayores",4.33,2.78
"281","19_2185_4","IFN2","19_2185",152.96,14.7,6.4,169.67,8.74,46.18,43.55,0.51,2.34,3.12,3.96,52.51,33.59,18.92,0,0,0,46.72,25.77,1.77,6.59,8.33,42.45,"Nodo 3 - Pies inventariados",6.5,2.9,8.2,"19_2185_21","IFN3","19_2185",21,21,4,127.32,12.27,6.83,118.18,1.33,38.54,55.71,0.63,2.02,2.53,3.97,39.48,24.97,14.51,0,0,0,34.69,18.3,1,4.33,5.01,28.65,"Nodo 1 - Pies mayores",4.07,3.33
"282","19_2197_1","IFN2","19_2197",34.76,28.36,9.77,631.67,8.67,89.09,34.46,0.46,4.36,5.29,6.49,281.99,190.89,91.1,0,0,199.22,260.25,134.38,13.93,30.26,52.57,231.14,"Nodo 3 - Pies inventariados",6.21,2.27,22.15,"19_2197_2","IFN3","19_2197",2,2,1,14.15,27.55,8.61,596.32,7.64,86.57,31.25,0.5,4.33,4.27,5.47,235.76,158.79,76.97,0,0,114.21,216.07,116.93,12.72,28.3,48.49,206.45,"Nodo 1 - Pies mayores",5.4,1.11
"283","19_2197_10","IFN2","19_2197",15.46,30.08,9.1,710.76,7.57,94.51,30.26,0.47,4.65,4.85,5.97,294.8,200.06,94.74,0,0,195.35,272.55,145.69,16.76,34.7,62.03,259.18,"Nodo 3 - Pies inventariados",6.28,2.1,23.8,"19_2197_18","IFN3","19_2197",18,18,10,14.15,29.26,9.78,672.63,5.74,91.94,33.41,0.5,4.56,4.89,6.28,299.77,203.38,96.39,0,0,205.92,276.78,143.66,15.37,32.55,57.41,248.99,"Nodo 1 - Pies mayores",5.46,2.78
"284","19_2197_11","IFN2","19_2197",15.47,30.71,9.68,740.68,5.3,96.48,31.51,0.47,4.74,5.15,6.35,325.67,221.65,104.02,0,0,199.62,300.92,158.06,17.88,36.4,65.72,278.06,"Nodo 3 - Pies inventariados",6.31,2.18,24.4,"19_2197_19","IFN3","19_2197",19,19,11,14.15,29.44,8.61,680.57,4.78,92.48,29.25,0.51,4.63,4.21,5.41,267.81,181.23,86.58,0,0,123.72,245.45,134.47,15.66,32.99,58.37,241.48,"Nodo 1 - Pies mayores",5.04,1.11
"285","19_2197_2","IFN2","19_2197",15.47,32.92,8.44,851,1.43,103.41,25.65,0.49,5.14,4.33,5.37,325.9,222.18,103.71,0,170.81,118.41,298.66,168.25,22.24,42.76,79.84,313.09,"Nodo 3 - Pies inventariados",6.42,1.94,26.5,"19_2197_5","IFN3","19_2197",5,5,2,14.15,32.42,10.94,825.47,2.47,101.85,33.76,0.5,5.03,5.47,7.07,407.71,279.37,128.34,0,176.45,202.14,383.38,191.26,21.2,41.27,76.5,330.24,"Nodo 1 - Pies mayores",5.92,4.44
"286","19_2197_3","IFN2","19_2197",34.73,26.67,11.05,558.48,10.86,83.77,41.42,0.44,4.05,6.14,7.51,282.22,190.76,91.46,0,0,191.59,261.31,127.25,11.48,26.23,44.24,209.19,"Nodo 3 - Pies inventariados",6.12,2.55,20.55,"19_2197_6","IFN3","19_2197",6,6,3,14.15,25.64,9.06,516.28,8.48,80.55,35.32,0.5,4.01,4.54,5.8,215.49,144.57,70.92,0,0,104.53,199.96,103.57,10.15,23.95,39.62,177.28,"Nodo 1 - Pies mayores",5.09,0.56
"287","19_2197_4","IFN2","19_2197",34.71,26.18,8.07,538.15,12.8,82.24,30.82,0.46,4.06,4.35,5.3,200.38,134.27,66.12,0,0,105.1,183.62,100.76,10.83,25.13,41.99,178.71,"Nodo 3 - Pies inventariados",6.13,2.07,20.05,"19_2197_7","IFN3","19_2197",7,7,4,14.15,22.54,7.67,399.15,9.21,70.82,34.01,0.51,3.56,3.78,4.83,142.9,94.63,48.27,0,0,80.07,128.71,71.18,6.77,17.77,27.62,123.34,"Nodo 1 - Pies mayores",2.49,1.67
"288","19_2197_5","IFN2","19_2197",15.47,31.94,10.79,801.02,4.06,100.33,33.8,0.46,4.89,5.79,7.17,390.7,267.34,123.36,0,170.76,203.63,362.42,183.68,20.22,39.86,73.35,317.11,"Nodo 3 - Pies inventariados",6.34,2.29,25.6,"19_2197_8","IFN3","19_2197",8,8,5,14.15,32,10.17,804.25,3.64,100.53,31.77,0.5,4.98,5.06,6.52,369.99,252.85,117.14,0,169.01,198,345.8,177.78,20.35,40.04,73.76,311.93,"Nodo 1 - Pies mayores",6.4,1.67
"289","19_2197_6","IFN2","19_2197",15.46,30.42,7.92,726.8,6.44,95.57,26.03,0.48,4.75,4.13,5.09,262.92,177.98,84.94,0,0,119.93,242.19,136.87,17.36,35.61,64,253.84,"Nodo 3 - Pies inventariados",6.32,1.92,24.1,"19_2197_9","IFN3","19_2197",9,9,6,14.15,29.11,8.22,665.46,6.69,91.45,28.25,0.51,4.59,4.04,5.17,250.51,169.2,81.31,0,0,122.77,229.81,127.62,15.11,32.14,56.56,231.43,"Nodo 1 - Pies mayores",5.01,2.22
"290","19_2197_7","IFN2","19_2197",15.47,32.88,10.18,849.12,2.74,103.3,30.96,0.47,5.06,5.38,6.67,390.33,267.27,123.06,0,178.31,124.17,365.17,188.42,22.16,42.65,79.59,332.82,"Nodo 3 - Pies inventariados",6.38,2.18,26.5,"19_2197_11","IFN3","19_2197",11,11,7,14.15,33.28,9.11,869.7,1.24,104.54,27.38,0.52,5.24,4.4,5.7,358.49,245.04,113.46,0,177.81,119.24,331.71,180.46,23.01,43.85,82.31,329.64,"Nodo 1 - Pies mayores",6.78,1.11
"291","19_2197_8","IFN2","19_2197",15.48,34.26,11.29,922.13,0,107.65,32.96,0.47,5.24,5.99,7.46,467.76,322.02,145.75,0,197.7,196.99,438.63,219.22,25.23,46.93,89.35,380.73,"Nodo 3 - Pies inventariados",6.41,2.29,27.85,"19_2197_12","IFN3","19_2197",12,12,8,14.15,33.47,10.67,879.64,0,105.14,31.87,0.51,5.21,5.24,6.81,422.75,290.15,132.6,0,186.59,194.8,392.3,201.33,23.43,44.43,83.63,352.82,"Nodo 1 - Pies mayores",5.62,1.67
"292","19_2197_9","IFN2","19_2197",58.7,19.14,7.29,287.68,14.67,60.13,38.11,0.46,2.98,3.92,4.77,99.25,64.89,34.36,0,0,0,90.16,48.82,4.05,12.15,17.45,82.47,"Nodo 3 - Pies inventariados",5.84,2.29,13.3,"19_2197_13","IFN3","19_2197",13,13,9,31.83,17.39,6.11,237.58,9.77,54.64,35.14,0.52,2.78,2.95,3.76,69.43,44.9,24.53,0,0,0,61.97,35.75,3,9.73,13.35,61.82,"Nodo 1 - Pies mayores",4.09,1.11
"293","19_2200_1","IFN2","19_2200",40.2,20.76,8.81,338.54,3.82,65.22,42.44,0.45,3.19,4.83,5.84,139.65,92.24,47.41,0,0,70.89,127.22,65.17,5.23,14.68,21.93,107,"Nodo 3 - Pies inventariados",6.76,2.81,14,"19_2200_2","IFN3","19_2200",2,2,1,31.83,20.02,9.33,314.78,0.59,62.89,46.62,0.52,3.15,4.46,5.83,137.71,90.85,46.86,0,0,67.03,127.88,62.53,4.66,13.49,19.8,100.49,"Nodo 1 - Pies mayores",6.02,3.33
"294","19_2200_10","IFN2","19_2200",40.2,20.59,8.81,332.97,6.52,64.69,42.77,0.44,3.16,4.89,5.89,137.35,90.67,46.68,0,0,69.72,125.07,64.02,5.09,14.4,21.42,104.93,"Nodo 3 - Pies inventariados",6.74,2.81,13.85,"19_2200_32","IFN3","19_2200",32,32,10,31.83,18.91,10.44,280.86,2.52,59.41,55.23,0.51,2.95,5.13,6.68,137.7,90.71,46.98,0,0,61.75,125.18,59.42,3.9,11.82,16.88,92.01,"Nodo 1 - Pies mayores",5.06,4.44
"295","19_2200_11","IFN2","19_2200",82.74,24.24,9.13,461.42,0,76.15,37.68,0.46,3.73,4.94,6.01,194.96,130.31,64.66,0,0,96.43,180.74,92.45,8.5,21.02,33.85,155.82,"Nodo 3 - Pies inventariados",6.94,2.63,17.3,"19_2200_35","IFN3","19_2200",35,35,11,14.15,22.99,11.5,415.05,0,72.22,50.03,0.51,3.57,5.66,7.4,220.46,147.6,72.86,0,0,154.01,205.63,95.31,7.2,18.59,29.18,150.28,"Nodo 1 - Pies mayores",5.69,5
"296","19_2200_2","IFN2","19_2200",146.72,14.13,5.28,156.74,20.41,44.38,37.34,0.44,2.2,2.97,3.51,40.27,25.57,14.7,0,0,0,34.95,21.03,1.56,6.01,7.45,36.04,"Nodo 3 - Pies inventariados",6.28,2.28,7.85,"19_2200_4","IFN3","19_2200",4,4,2,127.32,11.67,6.89,107.03,8.41,36.67,59.01,0.52,1.86,3.31,4.26,36.17,22.8,13.37,0,0,0,29,16.56,0.86,3.86,4.36,25.64,"Nodo 1 - Pies mayores",3.82,3.89
"297","19_2200_3","IFN2","19_2200",40.2,20.38,8.15,326.27,7.86,64.03,40,0.45,3.14,4.51,5.42,124.92,82.25,42.67,0,0,67.01,114.63,59.74,4.93,14.06,20.82,99.56,"Nodo 3 - Pies inventariados",6.73,2.65,13.65,"19_2200_7","IFN3","19_2200",7,7,3,31.83,18.68,11.06,274.09,3.41,58.69,59.18,0.5,2.9,5.5,7.15,142.17,93.7,48.46,0,0,61.12,131.72,59.98,3.75,11.49,16.31,91.53,"Nodo 1 - Pies mayores",5.03,5.56
"298","19_2200_4","IFN2","19_2200",146.75,14.19,6.04,158.1,18.09,44.57,42.54,0.44,2.2,3.4,4.03,46.31,29.51,16.8,0,0,0,38.89,23.06,1.58,6.07,7.54,38.25,"Nodo 3 - Pies inventariados",6.29,2.54,7.9,"19_2200_14","IFN3","19_2200",14,14,4,31.83,12.52,7.94,123.09,6.5,39.33,63.46,0.52,1.98,3.84,4.96,47.57,30.24,17.33,0,0,0,39.77,20.97,1.07,4.54,5.31,31.89,"Nodo 1 - Pies mayores",4.62,4.44
"299","19_2200_5","IFN2","19_2200",146.98,14.74,6.72,170.62,15.58,46.3,45.58,0.44,2.28,3.78,4.49,55.33,35.44,19.89,0,0,0,48.65,26.7,1.78,6.63,8.39,43.51,"Nodo 3 - Pies inventariados",6.34,2.72,8.4,"19_2200_25","IFN3","19_2200",25,25,5,127.32,12.32,7.89,119.19,6.89,38.7,64.04,0.52,1.95,3.81,4.92,45.8,29.08,16.72,0,0,0,38.43,20.18,1.01,4.37,5.07,30.64,"Nodo 1 - Pies mayores",3.92,3.89
"300","19_2200_6","IFN2","19_2200",160.55,17.84,6.35,249.87,11.57,56.03,35.61,0.45,2.78,3.49,4.17,75.69,49.08,26.61,0,0,0,67.34,38.61,3.25,10.32,14.32,66.5,"Nodo 3 - Pies inventariados",6.59,2.35,11.25,"19_2200_27","IFN3","19_2200",27,27,6,31.83,15.93,9.56,199.4,5.86,50.06,59.97,0.51,2.49,4.71,6.1,90.72,58.92,31.8,0,0,0,81.18,39.15,2.28,7.94,10.44,59.81,"Nodo 1 - Pies mayores",4.68,5.56
"301","19_2200_7","IFN2","19_2200",40.2,20.61,8.15,333.53,5.18,64.74,39.56,0.45,3.18,4.46,5.38,127.59,84.07,43.51,0,0,68.44,117.06,61.14,5.11,14.43,21.47,102.15,"Nodo 3 - Pies inventariados",6.76,2.65,13.85,"19_2200_28","IFN3","19_2200",28,28,7,31.83,18.61,10.5,272.1,4.28,58.47,56.41,0.5,2.9,5.21,6.76,134.24,88.35,45.89,0,0,60.02,122.48,57.65,3.71,11.39,16.14,88.89,"Nodo 1 - Pies mayores",4.76,5
"302","19_2200_8","IFN2","19_2200",40.18,19.64,7.55,303.02,9.17,61.71,38.44,0.45,3.04,4.17,5,107.92,70.75,37.18,0,0,61.1,97.42,52.69,4.39,12.91,18.77,88.76,"Nodo 3 - Pies inventariados",6.69,2.55,12.95,"19_2200_29","IFN3","19_2200",29,29,8,31.83,19.25,9.44,290.91,1.59,60.46,49.07,0.52,3.03,4.54,5.93,129.11,84.96,44.15,0,0,62.32,119.05,57.95,4.12,12.31,17.73,92.11,"Nodo 1 - Pies mayores",6.3,4.44
"303","19_2200_9","IFN2","19_2200",40.18,19.34,9.59,293.68,10.39,60.75,49.6,0.43,2.94,5.48,6.55,132.28,87.11,45.17,0,0,63.15,122.43,59.1,4.18,12.45,17.96,93.69,"Nodo 3 - Pies inventariados",6.64,3.09,12.7,"19_2200_31","IFN3","19_2200",31,31,9,31.83,16.9,10.94,224.44,5.15,53.11,64.74,0.5,2.62,5.49,7.11,116.1,75.96,40.13,0,0,0,107.8,48.25,2.74,9.11,12.32,72.43,"Nodo 1 - Pies mayores",4.2,4.44
"304","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_13","IFN3","19_241",13,13,0,31.83,15.5,9,188.69,12.18,48.69,58.06,0.45,2.38,4.98,6.03,81.13,52.52,28.62,0,0,0,73.87,35.59,2.09,7.45,9.66,54.79,"Nodo 1 - Pies mayores",.,.
"305","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_16","IFN3","19_241",16,16,0,31.83,16.05,10.5,202.32,10.9,50.42,65.42,0.44,2.44,5.89,7.15,100.87,65.69,35.18,0,0,0,92.03,42.14,2.33,8.08,10.65,63.2,"Nodo 1 - Pies mayores",.,.
"306","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_17","IFN3","19_241",17,17,0,31.83,19.65,10.5,303.26,4.53,61.73,53.44,0.45,3,5.72,7.01,149.04,98.47,50.57,0,0,66.63,139.18,64.65,4.4,12.92,18.79,100.76,"Nodo 1 - Pies mayores",.,.
"307","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_19","IFN3","19_241",19,19,0,31.83,14.2,7.5,158.37,14.43,44.61,52.82,0.45,2.2,4.11,4.96,57.34,36.73,20.61,0,0,0,49.11,26.42,1.59,6.08,7.56,41.64,"Nodo 1 - Pies mayores",.,.
"308","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_3","IFN3","19_241",3,3,0,127.32,10.65,6,89.08,17.19,33.46,56.34,0.46,1.67,3.26,3.92,26.48,16.53,9.95,0,0,0,22.28,12.53,0.64,3.12,3.37,19.66,"Nodo 1 - Pies mayores",.,.
"309","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_8","IFN3","19_241",8,8,0,31.83,15.15,9.5,180.27,12.78,47.6,62.71,0.44,2.31,5.31,6.42,81.84,52.96,28.89,0,0,0,73.58,35.06,1.94,7.07,9.06,53.14,"Nodo 1 - Pies mayores",.,.
"310","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_5","IFN3","19_241",5,5,0,31.83,15.95,10,199.81,11.54,50.11,62.7,0.44,2.43,5.59,6.78,95.03,61.79,33.24,0,0,0,86.89,40.35,2.28,7.96,10.47,61.07,"Nodo 1 - Pies mayores",.,.
"311","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_1","IFN3","19_241",1,1,0,31.83,13.4,9,141.03,15.87,42.1,67.16,0.44,2.05,5.06,6.1,61.27,39.25,22.02,0,0,0,53.13,26.16,1.32,5.31,6.42,39.22,"Nodo 1 - Pies mayores",.,.
"312","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_11","IFN3","19_241",11,11,0,31.83,14.65,8,168.56,13.9,46.02,54.61,0.45,2.26,4.4,5.31,64.86,41.7,23.16,0,0,0,57.73,29.37,1.75,6.54,8.25,45.9,"Nodo 1 - Pies mayores",.,.
"313","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_12","IFN3","19_241",12,12,0,31.83,13.4,7,141.03,16.32,42.1,52.24,0.45,2.08,3.84,4.62,47.94,30.53,17.41,0,0,0,41.74,22.39,1.32,5.31,6.42,35.45,"Nodo 1 - Pies mayores",.,.
"314","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_15","IFN3","19_241",15,15,0,31.83,17.5,10,240.53,8.08,54.98,57.14,0.45,2.68,5.5,6.71,113.64,74.38,39.26,0,0,0,103.92,49.1,3.06,9.87,13.58,75.61,"Nodo 1 - Pies mayores",.,.
"315","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_18","IFN3","19_241",18,18,0,31.83,12.95,8,131.71,16.77,40.68,61.78,0.44,1.99,4.46,5.36,51.13,32.58,18.54,0,0,0,45.51,22.63,1.19,4.91,5.84,34.56,"Nodo 1 - Pies mayores",.,.
"316","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_20","IFN3","19_241",20,20,0,31.83,13.8,8.5,149.57,14.94,43.35,61.59,0.44,2.12,4.73,5.7,61.32,39.31,22.01,0,0,0,53.9,26.87,1.45,5.69,6.98,40.99,"Nodo 1 - Pies mayores",.,.
"317","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_23","IFN3","19_241",23,23,0,31.83,16.2,8.5,206.12,10.24,50.89,52.47,0.46,2.5,4.63,5.62,83.55,54.18,29.37,0,0,0,73.44,37.72,2.4,8.25,10.94,59.31,"Nodo 1 - Pies mayores",.,.
"318","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_24","IFN3","19_241",24,24,0,31.83,18.5,9,268.8,6.38,58.12,48.65,0.46,2.85,4.85,5.92,114.14,74.81,39.32,0,0,57.05,103.92,51.74,3.64,11.23,15.87,82.48,"Nodo 1 - Pies mayores",.,.
"319","19_241_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_241_9","IFN3","19_241",9,9,0,31.83,16.9,10,224.32,8.84,53.09,59.17,0.45,2.58,5.52,6.72,106.25,69.37,36.88,0,0,0,97.15,45.61,2.74,9.11,12.31,69.76,"Nodo 1 - Pies mayores",.,.
"320","19_241_1","IFN2","19_241",40,21.49,10.57,362.72,3,67.51,49.2,0.46,3.28,5.75,7.04,178.34,118.59,59.75,0,0,79.22,165.91,78.47,5.83,15.9,24.15,124.35,"Nodo 3 - Pies inventariados",6.24,3.07,15.25,"19_241_2","IFN3","19_241",2,2,1,31.83,19.9,10.5,311.03,3.54,62.52,52.76,0.46,3.04,5.7,6.99,152.72,100.99,51.73,0,0,68.28,142.62,66.41,4.58,13.3,19.47,103.76,"Nodo 1 - Pies mayores",4.65,3
"321","19_241_2","IFN2","19_241",40,22.21,11.79,387.58,0,69.79,53.06,0.46,3.37,6.42,7.91,211.41,141.28,70.13,0,0,145.67,197,90.02,6.47,17.17,26.51,140.16,"Nodo 3 - Pies inventariados",6.26,3.29,15.95,"19_241_4","IFN3","19_241",4,4,2,31.83,21.75,11.5,371.54,1.22,68.33,52.87,0.46,3.31,6.26,7.71,198.13,132.13,66,0,0,138.41,184.8,84.78,6.05,16.35,24.98,132.16,"Nodo 1 - Pies mayores",5.8,3
"322","19_241_3","IFN2","19_241",152.62,14.54,8.11,166,13.81,45.67,55.78,0.45,2.24,4.48,5.4,64.76,41.63,23.14,0,0,0,57.75,29.14,1.71,6.42,8.07,45.34,"Nodo 3 - Pies inventariados",5.84,3.11,8.7,"19_241_6","IFN3","19_241",6,6,3,31.83,14.8,8,172.03,13.35,46.5,54.05,0.45,2.29,4.39,5.31,66.15,42.56,23.59,0,0,0,58.88,30.01,1.81,6.69,8.49,47,"Nodo 1 - Pies mayores",6.1,3
"323","19_241_4","IFN2","19_241",39.97,19.4,8.83,295.63,5.67,60.95,45.53,0.46,3,4.75,5.79,122.85,80.76,42.09,0,0,62.37,112.12,56.56,4.23,12.54,18.13,91.46,"Nodo 3 - Pies inventariados",6.15,2.83,13.25,"19_241_7","IFN3","19_241",7,7,4,31.83,18.85,9.5,279.07,5.49,59.22,50.4,0.46,2.9,5.13,6.28,124.75,81.98,42.77,0,0,60.06,115.56,55.66,3.86,11.73,16.72,87.98,"Nodo 1 - Pies mayores",5.6,3.5
"324","19_241_5","IFN2","19_241",159.74,17.81,9.04,249.13,6.85,55.95,50.74,0.46,2.74,4.9,5.97,106.49,69.62,36.87,0,0,0,96.47,47.87,3.23,10.28,14.26,75.65,"Nodo 3 - Pies inventariados",6.06,3.04,11.75,"19_241_10","IFN3","19_241",10,10,5,31.83,18.35,10,264.46,7.24,57.65,54.5,0.45,2.81,5.48,6.69,124.53,81.78,42.75,0,0,57.57,113.87,54.28,3.55,11.02,15.51,84.36,"Nodo 1 - Pies mayores",6.6,4
"325","19_241_6","IFN2","19_241",159.29,15.41,7.98,186.58,10.83,48.42,51.78,0.46,2.39,4.34,5.26,71.36,46.04,25.32,0,0,0,63.86,32.65,2.05,7.35,9.51,51.56,"Nodo 3 - Pies inventariados",5.91,2.98,9.5,"19_241_14","IFN3","19_241",14,14,6,31.83,16.5,9,213.82,9.56,51.84,54.55,0.45,2.54,4.92,5.98,91.53,59.51,32.02,0,0,0,83.34,40.62,2.54,8.61,11.51,63.29,"Nodo 1 - Pies mayores",7,4
"326","19_241_7","IFN2","19_241",152.42,14.05,7.44,154.98,16.34,44.13,52.98,0.45,2.17,4.12,4.95,55.74,35.67,20.07,0,0,0,47.84,25.7,1.53,5.93,7.33,40.49,"Nodo 3 - Pies inventariados",5.8,2.94,8.25,"19_241_21","IFN3","19_241",21,21,7,31.83,13.55,8,144.2,15.41,42.57,59.04,0.45,2.09,4.43,5.34,55.8,35.67,20.12,0,0,0,49.66,24.9,1.37,5.45,6.63,38.35,"Nodo 1 - Pies mayores",5.3,3.5
"327","19_241_8","IFN2","19_241",39.98,19.7,10.13,304.94,4.45,61.9,51.42,0.46,3.02,5.51,6.74,144.7,95.54,49.16,0,0,66.3,132.37,63.61,4.44,13,18.94,99.99,"Nodo 3 - Pies inventariados",6.15,3.13,13.55,"19_241_22","IFN3","19_241",22,22,8,31.83,21.35,10.5,358,2.4,67.07,49.18,0.46,3.27,5.67,6.97,174.91,116.24,58.67,0,0,78.2,163.34,77.06,5.71,15.66,23.71,122.14,"Nodo 1 - Pies mayores",7.8,3.5
"328","19_241_9","IFN2","19_241",40,21.5,9.93,363.09,1.55,67.55,46.18,0.47,3.31,5.31,6.53,167.9,111.49,56.41,0,0,78.09,154.1,75.56,5.84,15.92,24.19,121.51,"Nodo 3 - Pies inventariados",6.25,2.93,15.25,"19_241_25","IFN3","19_241",25,25,9,31.83,22.05,9.5,381.86,0,69.27,43.08,0.47,3.41,5,6.17,168.82,112.18,56.64,0,0,81.27,156.38,77.55,6.32,16.88,25.96,126.71,"Nodo 1 - Pies mayores",6.8,2.5
"329","19_242_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_242_5","IFN3","19_242",5,5,0,14.15,23.15,8.5,420.91,1.56,72.73,36.72,0.58,3.73,3.59,5.14,166.36,110.64,55.72,0,0,86.78,152.11,80.25,7.36,18.9,29.76,136.26,"Nodo 1 - Pies mayores",.,.
"330","19_242_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_242_6","IFN3","19_242",6,6,0,14.15,27,10.5,572.56,0,84.82,38.89,0.57,4.3,4.53,6.51,275.12,185.91,89.22,0,0,190.09,256.92,126.61,11.94,27,45.81,211.35,"Nodo 1 - Pies mayores",.,.
"331","19_242_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_242_1","IFN3","19_242",1,1,0,31.83,19.95,8,312.59,3.85,62.67,40.1,0.58,3.22,3.4,4.83,117.68,77.33,40.35,0,0,63.98,104.74,56.43,4.61,13.38,19.61,94.03,"Nodo 1 - Pies mayores",.,.
"332","19_242_0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19_242_3","IFN3","19_242",3,3,0,14.15,23.05,9.5,417.28,2.16,72.41,41.21,0.57,3.69,4.09,5.84,183.9,122.59,61.31,0,0,88.53,170.35,85.18,7.26,18.71,29.4,140.54,"Nodo 1 - Pies mayores",.,.
"333","19_242_1","IFN2","19_242",72.84,20.07,9.17,316.23,3.91,63.04,45.72,0.55,3.19,4.14,5.69,136.03,89.72,46.31,0,0,67.11,122.53,62.18,4.7,13.56,19.93,100.36,"Nodo 3 - Pies inventariados",6.97,3.67,13.1,"19_242_2","IFN3","19_242",2,2,1,31.83,21,8.5,346.36,2.75,65.97,40.48,0.57,3.38,3.62,5.16,137.84,91.04,46.8,0,0,71.9,126.04,65.3,5.42,15.07,22.64,108.43,"Nodo 1 - Pies mayores",7.9,3
